Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub-Location,Facility Type,Agency,Latitude,Longitude
38,WAGWE H C,1435,NYANZA,RACHUONYO,WEST KARACHUONYO,KANJIRA,KADIK,4,MOH,-0.34503,34.5651
22,KUJA DISP,1398,NYANZA,MIGORI,AWENDO,NORTH SAKWA,KANYASREGA,4,MOH,-0.816578,34.5661
9,ELWASAMBI DISP,4391,WESTERN,BUTERE/MUMIAS,MUMIAS,SHIBINGA,LUBINU,4,MOH,0.288933,34.56794
31,OTARO DISP,0,NYANZA,RACHUONYO,WEST KARACHUONYO,KANYIPIR,KOWILI I & II,4,MOH,-0.445946,34.5685
43,SHIRAHA HEALTH CENTRE,2352,WESTERN,BUTERE/MUMIAS,BUTERE,NORTH MARAMA,SHIRAHA,3,MOH,0.19674,34.570745
40,ONGO SUB HEALTH CENTRE,1421,NYANZA,MIGORI,RONGO,EAST KAMAGAMBO,KAMBIJA,3,MOH,-0.6623,34.5712
10,EKWANDA HEALTH CENTRE,3824,WESTERN,VIHIGA,LUANDA,S.W BUNYORE,MWITUBWI,3,MOH,0.014044,34.571276
23,MANGUNGU DISP,4217,WESTERN,BUTERE/MUMIAS,MUMIAS,SHIBINGA,MUNG'ANG'A,4,MOH,0.347913,34.576239
11,CHWELE HEALTH CENTRE,2225,WESTERN,BUNGOMA,CHWELE,CHWELE,CHWELE,3,MOH,0.734351,34.57788
22,KIMALEWA HEALTH CENTRE,2229,WESTERN,BUNGOMA,CHWELE,MUKUYUNI,MUKUYUNIBUNGOMA,3,MOH,0.771002,34.5788
20,MIRANGA DISP,1321,NYANZA,KISUMU,MASENO,OTWENYA,EAST KOLUNJE,4,MOH,-0.059824,34.579
18,IPALI HEALTH CENTRE,2317,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,ITUMBU,3,MOH,0.0502,34.58082
18,NDIRU H C,1456,NYANZA,HOMA BAY,RANGWE,WEST KAGAN,KANYIRIEMA,3,MOH,-0.50254,34.5812
17,KHAUNGA DISP,0,WESTERN,BUTERE/MUMIAS,MUMIAS,SHIBINGA,KHAUNGA,4,MOH,0.376866,34.584065
10,KOPSIRO DISP,2427,WESTERN,MOUNT ELGON,KOPSIRO,CHEPYUK,CHEPYUK,4,MOH,0.824948,34.587068
35,OGWEDHI DISP,1851,NYANZA,MIGORI,SUBA EAST,SUNA RABUOR,KWA,4,MOH,-1.0671,34.5914
28,RANGWE HC,1428,NYANZA,HOMA BAY,RANGWE,GEM CENTRAL,KAJULU,3,MOH,-0.615395,34.5988
1,ADIEDO H C,1389,NYANZA,RACHUONYO,EAST KARACHUONYO,KANYALUO WEST,KOBILA,3,MOH,-0.420942,34.6015
51,RONGO HEALTH CENTRE,1463,NYANZA,MIGORI,RONGO,CENTRAL KAMAGAMBO,KABUORO,3,MOH,-0.744324,34.6021
21,TARAGANYA DISP,1432,NYANZA,KURIA,KEHANCHA,BUKIRA EAST,TARANGANYA,4,MOH,-1.23596,34.6024
5,KAPKATENY DISP,4385,WESTERN,MOUNT ELGON,KOPSIRO,KAPKATENY,TOYWONDET,4,MOH,0.812513,34.6033
34,SIRIBA DISP,1311,NYANZA,KISUMU,MASENO,N.W. KISUMU,SUNGA,4,MOH,0.005144,34.6043
32,MUNGANGA DISP,3091,WESTERN,BUTERE/MUMIAS,MUMIAS,SHIBINGA,MAKUNGA,4,MOH,0.3,34.61
3,BUDONGA DISP,4466,WESTERN,KAKAMEGA,NAVAKHOLO,BUNYALA WEST,BUDONGA,4,MOH,0.398045,34.61019
13,ENANGA HEALTH CENTRE,0,WESTERN,BUTERE/MUMIAS,KHWISERO,KISA SOUTH,EMALINDI,3,MOH,0.125715,34.610657
18,KANYIMACH SUB-HEALTH CENTRE,0,NYANZA,MIGORI,AWENDO,EAST SAKWA,KOGELO SOUTH,3,MOH,-0.968655,34.6113
2,CHINATO DISP,3895,NYANZA,KURIA,KEGONGA,NYABASI WEST,NYABIKONGORI,4,MOH,-1.2885,34.6137
22,MAKUNGA RHDC,2358,WESTERN,BUTERE/MUMIAS,MUMIAS,SHIBINGA,ISONGO,3,MOH,0.31,34.62
4,BUKURA RHDC,2304,WESTERN,KAKAMEGA,LURAMBI,BUKURA,EMUKAYA,3,MOH,0.219185,34.620511
24,LYANAGINGA HEALTH CENTRE,2322,WESTERN,VIHIGA,EMUHAYA,WEKHOMO,EBUHANDO,3,MOH,0.010225,34.621767
11,EMUHAYA HEALTH CENTRE,2309,WESTERN,VIHIGA,EMUHAYA,WEKHOMO,IBOONA,3,MOH,0.037943,34.626321
51,SINGO DISP,2338,WESTERN,KAKAMEGA,NAVAKHOLO,BUNYALA WEST,LUSUMU,4,MOH,0.365303,34.6269
16,NDURU HEALTH CENTRE,1271,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CENTRAL,BOMONYAMA,3,MOH,-0.80782,34.62814
15,MOTICHO DISP,3287,NYANZA,GUCHA,ETAGO,GETENGA,NYABERAGUCHA,4,MOH,-0.886617,34.6315
13,KENDU SUB-DISTRICT HOSPITAL,1445,NYANZA,RACHUONYO,EAST KARACHUONYO,NORTH EAST KARACHUON,KONYANGO MAJIERI,1,MOH,-0.36046,34.6335
9,KEHANCHA DISTRICT HOSPITAL,1444,NYANZA,KURIA,KEGONGA,MAETA,NYAITARA,1,MOH,-1.1765,34.6338
9,EBUSIRATSI HEALTH CENTRE,2308,WESTERN,VIHIGA,EMUHAYA,NORTH BUNYORE,EBUSIRATSI,3,MOH,0.079485,34.634512
14,ESHINUTSA DISP,0,WESTERN,BUTERE/MUMIAS,KHWISERO,EAST KISA,EMASATSI,4,MOH,0.15045,34.634582
0,SACHO DISP,0,WESTERN,MOUNT ELGON,KAPSOKWONY,KAMUNERU,SACHO,4,MOH,0.804985,34.634813
28,OLANDO DISP,1174,NYANZA,RACHUONYO,EAST KARACHUONYO,KANYALUO SOUTH,KAMENYA CENTRAL,4,MOH,-0.46574,34.635
27,KHARANDA DISP,3830,WESTERN,KAKAMEGA,NAVAKHOLO,BUNYALA WEST,SIDIKHO,4,MOH,0.441685,34.636808
22,NYATIKE DISP,3381,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CHACHE,BOMONYARA,4,MOH,-0.74203,34.63857
0,KAMUNERU DISP,4662,WESTERN,MOUNT ELGON,KAPSOKWONY,KAMUNERU,KAMUNERU,4,MOH,0.82842,34.640021
8,KEGONGA HEALTH CENTRE,1476,NYANZA,KURIA,KEGONGA,NYABASI EAST,KEGONGA,3,MOH,-1.24622,34.6495
18,ESHIKHUYU DISP,0,WESTERN,KAKAMEGA,LURAMBI,BUTSOTSO SOUTH,ESHIBULI,4,MOH,0.264745,34.655744
4,GETONGOROMA DISP,3828,NYANZA,KURIA,KEGONGA,NGURUNA,GETONGOROMA,4,MOH,-1.29771,34.6558
79,MUSITINYI DISP,4640,WESTERN,VIHIGA,EMUHAYA,EAST BUNYORE,EBUBAYI,4,MOH,0.056713,34.656238
27,OGEN DISP,3774,NYANZA,KISUMU,WINAM,S.W KISUMU,OJOLLA,4,MOH,-0.079079,34.656448
38,MECHIMERU HC,2232,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,3,MOH,0.502077,34.6584
4,ETAGO DISP,1232,NYANZA,GUCHA,ETAGO,GETENGA,NYARAMBAGUCHA,4,MOH,-0.902367,34.6593
23,LIKINDU DISP,4004,WESTERN,VIHIGA,VIHIGA,MUNGOMA,VIGULU,4,MOH,0.017027,34.659398
2,BOKOLI HEALTH CENTRE,2222,WESTERN,BUNGOMA,WEBUYE,BOKOLI,BOKOLI,3,MOH,0.721372,34.663
51,SITUKHO DISP,0,WESTERN,BUNGOMA,WEBUYE,SITIKHO,SITIKHO,4,MOH,0.474377,34.663
30,RIANA HEALTH CENTRE,1262,NYANZA,KISII CENTRAL,SUNEKA,RIANA,NYAMWARI,3,MOH,-0.6556,34.6631
13,ESIARAMBATSI H C,2311,WESTERN,VIHIGA,EMUHAYA,N.E BUNYORE,EBUSILOLI,3,MOH,0.080783,34.667144
1,BOIGE DISP,4490,NYANZA,GUCHA,NYAMARAMBE,NYAKEMBENE,NYAKORERE,4,MOH,-0.83089,34.66809
25,NYANZA PROVINCIAL GENERAL HOSP,1328,NYANZA,KISUMU,WINAM,S.W KISUMU,OJOLLA,2,MOH,-0.0919,34.6732
13,KUGITIMO DISP,4591,NYANZA,KURIA,KEGONGA,NYABASI NORTH,KUGITIMO,4,MOH,-1.23217,34.678717
7,IYABE SUB HEALTH CENTRE,1236,NYANZA,KISII CENTRAL,SUNEKA,IYABE,BOMOKORA,3,MOH,-0.691033,34.6799
81,NANDAYA DISP,4642,WESTERN,VIHIGA,SABATIA,CHAVAKALI,VIYALO,4,MOH,0.1,34.68
28,KILINGILI HEALTH CENTRE,2319,WESTERN,KAKAMEGA,IKOLOMANI,SHIKUMU,KALUNI,3,MOH,0.142198,34.681513
39,NAVAKHOLO HEALTH CENTRE,2330,WESTERN,KAKAMEGA,NAVAKHOLO,NAMBACHA,NAMBACHA,3,MOH,0.413859,34.68262
13,MISESI DISP,3770,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,MISESI,4,MOH,-0.74101,34.68447
16,NTIMARU HEALTH CENTRE,1409,NYANZA,KURIA,NTIMARU,BWIREGE WEST,NTIMARU,3,MOH,-1.34212,34.686
28,KONGOLI DISP,0,WESTERN,BUNGOMA,WEBUYE,SITIKHO,KHALUMULI,4,MOH,0.557478,34.6896
25,NYANGIELA DISP,4497,NYANZA,RACHUONYO,KASIPUL,KONUONGA,KOTIENO-KONUONGA,4,MOH,-0.550179,34.6906
53,SIVILIE DISP,2298,WESTERN,KAKAMEGA,NAVAKHOLO,BUNYALA EAST,SIVILIE,4,MOH,0.469585,34.696675
23,NYAMAGUNDO DISP,3008,NYANZA,KISII CENTRAL,SUNEKA,BOMARIBA,BOROKO,4,MOH,-0.6367,34.7013
12,ENZARO HEALTH CENTRE,3264,WESTERN,VIHIGA,VIHIGA,SOUTH MARAGOLI,IDELERI,3,MOH,0.001352,34.702388
49,SHISESO HEALTH CENTRE,2337,WESTERN,KAKAMEGA,IKOLOMANI,SHISERE,SHISESO,3,MOH,0.231314,34.703531
39,MILO DISP,3831,WESTERN,BUNGOMA,WEBUYE,WEBUYE,MATULO,4,MOH,0.605954,34.7046
16,MASONGO DISP,4804,NYANZA,KISII CENTRAL,SUNEKA,BOMORENDA,BOMAKOMBI,4,MOH,-0.714917,34.7091
44,KODIAGA GK PRISON HEALTH CENTRE,0,NYANZA,KISUMU,WINAM,CENTRAL KISUMU,KORANDO A,9,MOH,-0.058556,34.7095
20,KEGONDI HEALTH CENTRE,4476,WESTERN,VIHIGA,SABATIA,WEST MARAGOLI,HAMUYUNDI,3,MOH,0.13,34.71
5,GWITEMBE DISP,4284,NYANZA,KURIA,NTIMARU,BWIREGE EAST,GWITEMBE,4,MOH,-1.371042,34.710446
29,RANGANGA  DISP,1250,NYANZA,KISII CENTRAL,MOSOCHO,ETORA,RAGANGA,4,MOH,-0.598785,34.7119
23,KIMILILI SUB-DISTRICT HOSPITAL,2230,WESTERN,BUNGOMA,KIMILILI,KIMILILI,TOWNSHIPKIMILILI,1,MOH,0.788988,34.712779
38,VIHIGA HEALTH CENTRE,2341,WESTERN,VIHIGA,VIHIGA,CENTRAL MARAGOLI,EMANDA,3,MOH,0.038865,34.714689
23,NYAHERA HC,1322,NYANZA,KISUMU,WINAM,NORTH KISUMU,NYAHERA,3,MOH,-0.031469,34.714786
6,KAPSOKWONY DISTRICT HOSP,2227,WESTERN,MOUNT ELGON,KAPSOKWONY,KAPSOKWONY,BUGAA,1,MOH,0.846079,34.7148
32,RIOTANCHI HEALTH CENTRE,3017,NYANZA,KISII CENTRAL,SUNEKA,BOMORENDA,BONYAORO,3,MOH,-0.70485,34.7163
17,KOSELE DISP,4599,NYANZA,RACHUONYO,EAST KARACHUONYO,RAMBIRA,KARABONDI,4,MOH,-0.379317,34.717615
17,MATONGO DISP,4805,NYANZA,KISII CENTRAL,SUNEKA,BOMARIBA,BOROKO,4,MOH,-0.6285,34.7202
3,EBEREGE DISP,0,NYANZA,GUCHA,KENYENYA,MAGENCHE,MOKUBO,4,MOH,-0.9121,34.72132
27,MBALE RHTC,2359,WESTERN,VIHIGA,VIHIGA,WAMULUMA,MBIHI,3,MOH,0.080026,34.722102
43,SHIBWE HEALTH CENTRE,2310,WESTERN,KAKAMEGA,IKOLOMANI,SHIRUMBA,SHIVAGALA,3,MOH,0.205768,34.723052
10,MAGENCHE DISP,1242,NYANZA,GUCHA,KENYENYA,MAGENCHE,MAGENCHE,4,MOH,-0.94649,34.72318
41,SAVANE DISP,4219,WESTERN,KAKAMEGA,IKOLOMANI,SHIRUMBA,SHITOLI,4,MOH,0.17,34.723815
23,OGEMBO DISTRICT HOSPITAL,1261,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,NYANSAKIA,1,MOH,-0.793983,34.725517
35,TIGOI HEALTH CENTRE,2339,WESTERN,VIHIGA,TIRIKI WEST,JEPKOYAI,TIGOI,3,MOH,0.005912,34.725541
33,MUKHONJE H C,0,WESTERN,KAKAMEGA,SHINYALU,ILESI,MUKHONJE,3,MOH,0.250844,34.7271
6,KENYENYA HC,1238,NYANZA,GUCHA,KENYENYA,MAJOGE MASABA,KENYENYA,3,MOH,-0.886333,34.7289
7,BUSHIRI RHDC,2357,WESTERN,KAKAMEGA,LURAMBI,BUTSOTSO NORTH,INGOTSE,3,MOH,0.366132,34.729199
33,OYUGIS DISTRICT HOSPITAL,1457,NYANZA,RACHUONYO,KASIPUL,WEST KAMAGAK,KAMUMA,1,MOH,-0.4921,34.7295
37,VIHIGA DISTRICT HOSPITAL,1697,WESTERN,VIHIGA,VIHIGA,WAMULUMA,KEGOYE,1,MOH,0.08365,34.72989
7,ENOOSAEN HEALTH CENTRE,3226,RIFT VALLEY,TRANS MARA,KEIYAN,ENOSAEN,MAPASHI,3,MOH,-0.997755,34.7358
13,EGUHU HC,0,WESTERN,KAKAMEGA,IKOLOMANI,IGUHU,MAKHOKHO,3,MOH,0.168335,34.7433
20,IGUHU HEALTH CENTRE,2315,WESTERN,KAKAMEGA,IKOLOMANI,IGUHU,MAKHOKHO,3,MOH,0.163363,34.74599
24,NYALENDA SUB-HEALTH CENTRE,3566,NYANZA,KISUMU,WINAM,WEST KOLWA,NYALENDA 'B',3,MOH,-0.136876,34.7475
21,NYANSAKIA DISP,3571,NYANZA,GUCHA,SAMETA,BASSI CHACHE,BOGETAORIO,4,MOH,-0.75958,34.74936
5,CHEPCHOINA DISP,1840,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,CHEPCHOINA,KAPTEGA,4,MOH,1.21123,34.7512
11,CHOMBELI DISP.,3662,WESTERN,KAKAMEGA,KABRAS,SHIRUGU,SAMITSI,4,MOH,0.456206,34.751505
41,SHANKOE DISP,0,RIFT VALLEY,TRANS MARA,KILGORIS,SHANKOE,OLEREKO,4,MOH,-0.958372,34.7549
23,KAPSENGER DISP,4418,RIFT VALLEY,NANDI,ALDAI,TERIK,KAPSENGERENANDI,4,MOH,-0.01034,34.757311
38,VICTORIA HOSPITAL,1331,NYANZA,KISUMU,WINAM,WEST KOLWA,NYALENDA 'B',1,MOH,-0.117106,34.7576
59,WEBUYE DISTRICT HOSPITAL,2240,WESTERN,BUNGOMA,WEBUYE,WEBUYE,MARAKA,1,MOH,0.5971,34.7585
25,KAKAMEGA PROVINCIAL GENERAL,2344,WESTERN,KAKAMEGA,MUNICIPALITY,BUKHUNGU,SHIRERE,2,MOH,0.27498,34.758806
37,SINO DISP,1430,NYANZA,RACHUONYO,KASIPUL,EAST KAMAGAK,SINO KAGOLA,4,MOH,-0.43757,34.7592
14,KISUMU DISTRICT HOSPITAL,1330,NYANZA,KISUMU,WINAM,TOWNSHIP,SOUTHERN,1,MOH,-0.105021,34.7606
1,ANGATA BARRIKOI  HC,1794,RIFT VALLEY,TRANS MARA,LOLGORIAN,ANGATA,ANGATA,3,MOH,-1.3724,34.7608
60,APPROVED SCHOOL DISP,2268,WESTERN,KAKAMEGA,MUNICIPALITY,BUKHUNGU,MAHIAKALO,9,MOH,0.292924,34.76145
33,SIEKA DISP,1253,NYANZA,KISII CENTRAL,MARANI,MWAKIBAGENDI,ONYWERE,4,MOH,-0.570317,34.7628
0,KABOYWO DISP,4661,WESTERN,MOUNT ELGON,KAPTAMA,CHEMOGE,CHEMOGE,4,MOH,0.844912,34.762855
60,WEBUYE HEALTH CENTRE,2475,WESTERN,BUNGOMA,WEBUYE,WEBUYE,TOWNSHIPWEBUYE,3,MOH,0.603646,34.7669
4,BUGINA HEALTH CENTRE,0,WESTERN,VIHIGA,SABATIA,BUSALI WEST,BUGINA,3,MOH,0.148995,34.76777
48,SHIKENDU DISP,0,WESTERN,BUNGOMA,KIMILILI,MAENI,SIKHENDI,4,MOH,0.765231,34.7681
19,MIRIU H C,1452,NYANZA,RACHUONYO,EAST KARACHUONYO,WANG'CHIENG,KOBALA,3,MOH,-0.33976,34.7682
14,KOBUYA DISP,4504,NYANZA,RACHUONYO,EAST KARACHUONYO,KOBUYA,KOBUYA WEST,4,MOH,-0.37,34.77
12,KISII DISTRICT HOSPITAL,1265,NYANZA,KISII CENTRAL,TOWNSHIP,TOWNSHIP,TOWNSHIPKISII,1,MOH,-0.66815,34.7704
16,KAIBEI DISP,4413,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,KAIBEI,MUBERE,4,MOH,1.11423,34.7721
8,KIONYO DISP,3570,NYANZA,GUCHA,NYAMACHE,BASSI MASIGE EAST,TURWA,4,MOH,-0.814067,34.7763
1,ERAMBA DISP,3767,NYANZA,KISII CENTRAL,MARANI,MWAGICHANA,KIOMONCHA,4,MOH,-0.546833,34.7801
15,GIVUDIMBULI HEALTH CENTRE,2313,WESTERN,VIHIGA,SABATIA,WODANGA,MAMBAI,3,MOH,0.088137,34.780698
11,KIOGORO SUB-HEALTH CENTRE,1240,NYANZA,KISII CENTRAL,KEUMBU,KIOGORO,BORONYI,3,MOH,-0.718833,34.7811
46,KENYERERE  DISP,4762,NYANZA,GUCHA,SAMETA,MOKWERERO,KENYERERE,4,MOH,-0.782267,34.7811
5,IRANDA SUB- HEALTH CENTRE,1235,NYANZA,KISII CENTRAL,MOSOCHO,NYAKOE,IRANDA,3,MOH,-0.62433,34.7812
34,MAKHONGE DISP,3557,WESTERN,BUNGOMA,KIMILILI,KAMUKUYWA,MAKHONGE,4,MOH,0.832174,34.7865
31,SABATIA HEALTH CENTRE,2331,WESTERN,VIHIGA,SABATIA,WODANGA,VOKOLI,3,MOH,0.120764,34.787248
44,SHIHOME DISP,3279,WESTERN,KAKAMEGA,KABRAS,KABRAS SOUTH,SHIANDAKK,4,MOH,0.391383,34.792092
9,MAGENA DISP,1241,NYANZA,GUCHA,KENYENYA,MAJOGE BORABU,KIANGO,4,MOH,-0.90464,34.7966
13,MARANI HEALTH CENTRE,1270,NYANZA,KISII CENTRAL,MARANI,MWAGICHANA,IGEMO,3,MOH,-0.575467,34.7982
31,NKARARO HEALTH CENTRE,4286,RIFT VALLEY,TRANS MARA,KEIYAN,NKARARO,NKARARO,3,MOH,-1.10106,34.7988
47,SHIKUSI DISP,4647,WESTERN,KAKAMEGA,SHINYALU,KHAYEGA,LUGOSE,4,MOH,0.203714,34.79913
39,MT. ELGON DISP,1854,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,CHORLIM,4,MOH,1.0522,34.8011
17,HAMISI HEALTH CENTRE,2314,WESTERN,VIHIGA,TIRIKI WEST,GISAMBAI,GAVUDUNYI,3,MOH,0.073514,34.802064
15,KOKWONYO DISP,4501,NYANZA,RACHUONYO,KASIPUL,KOKWANYO,KOKWANYO EAST,4,MOH,-0.424202,34.804778
24,LOLGORIEN  SUB DISTRICT HOSPITAL,1829,RIFT VALLEY,TRANS MARA,LOLGORIAN,MOYOI,LOLGORIAN,1,MOH,-1.22817,34.8062
21,NYAGUTA DISP,4491,NYANZA,KISII CENTRAL,KEUMBU,KIOGORO,NYAGUTA,4,MOH,-0.7401,34.8068
22,NYAKWANA DISP,3297,NYANZA,KISII CENTRAL,KEUMBU,KIOGORO,MATUMWA,4,MOH,-0.75678,34.807
8,MATETE H C,2326,WESTERN,LUGARI/MALAVA,MATETE,CHEVAYWA,KIVAYWA,3,MOH,0.566488,34.807431
9,GOT NYABONDO DISP,4492,NYANZA,KISUMU,WINAM,EAST KAJULU,GOT NYABONDO,4,MOH,0.009604,34.810577
46,SHIKUSA PRISON HEALTH CENTRE,2295,WESTERN,KAKAMEGA,ILEHO,KAMBIRI,LUBAO,3,MOH,0.318571,34.812412
12,GITWAMBA DISP,3496,RIFT VALLEY,TRANS-NZOIA,SABOTI,SABOTI,SABOTI,4,MOH,0.94214,34.8212
36,MALOMONY DISP,0,WESTERN,BUNGOMA,NDIVISI,LUKUSI,LUTACHO,4,MOH,0.69598,34.8223
32,LUKUSI DISP,0,WESTERN,BUNGOMA,NDIVISI,LUKUSI,MISIMO,4,MOH,0.655584,34.8223
7,GOT BER DISP,4503,NYANZA,RACHUONYO,KABONDO,RAMBA,KODUMO WEST,4,MOH,-0.419823,34.823568
25,KAPTUMEK DISP,2062,RIFT VALLEY,NANDI,ALDAI,MARABA,KAPTUMEK,4,MOH,-0.01964,34.8252
42,SHAMAKHUBU HEALTH CENTRE,2335,WESTERN,KAKAMEGA,SHINYALU,SHIBUYE,VIRHEMBE,3,MOH,0.26468,34.827883
19,NYAMACHE HEALTH CENTRE,1259,NYANZA,GUCHA,NYAMACHE,BASSI CENTRAL,NYOERA,3,MOH,-0.85352,34.82805
5,GESABAKWA DISP,3768,NYANZA,GUCHA,NYACHEKI,BASSI BOGETAORIO,NYANGUSO,4,MOH,-0.89926,34.82809
2,BANJA HEALTH CENTRE,2303,WESTERN,VIHIGA,TIRIKI WEST,BANJA,GASIANGA,3,MOH,0.044384,34.8298
33,SHAMAKHOKHO DISP,2334,WESTERN,VIHIGA,TIRIKI EAST,SHAMAKHOKO,JIVOLOLI,4,MOH,0.11385,34.83064
27,OBER DISP,1419,NYANZA,RACHUONYO,KASIPUL,KOJWACH,KOJWACH KAMIORO,4,MOH,-0.47143,34.8352
26,MAGOMBO SUB-HEALTH CENTRE,1493,NYANZA,KISII NORTH,MANGA,KEMERA,KEMERA,3,MOH,-0.66654,34.8361
17,KARIMA DISP,2216,WESTERN,BUNGOMA,TONGAREN,MBAKALO,MBAKALO,4,MOH,0.736377,34.8396
2,ANDIGO OPANGA DISP,1272,NYANZA,NYANDO,UPPER NYAKACH,THURDIBUORO,ANDING'O OPANGA,4,MOH,-0.362403,34.8405
8,KEGOGI DISP,1237,NYANZA,KISII CENTRAL,MARANI,KEGOGI,NGOKORO,4,MOH,-0.54225,34.841
46,LOKIAMA DISP,0,RIFT VALLEY,TURKANA,LOIMA,LOKIRIAMA,LOKIRIAMA,4,MOH,2.73124,34.84123
50,SHIVANGA DISP,4227,WESTERN,KAKAMEGA,KABRAS,SHIVANGA,SHIVANGA,4,MOH,0.532177,34.846428
9,KEUMBU SUB DISTRICT HOSPITAL,1257,NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,NYAMWARE,1,MOH,-0.731217,34.8467
4,IBENO HEALTH CENTRE,1254,NYANZA,KISII CENTRAL,KEUMBU,IBENO,KABOSI,3,MOH,-0.77724,34.85208
15,WEONIA DISP,0,RIFT VALLEY,TRANS-NZOIA,KIMININI,KIMININI,NABISWA,4,MOH,0.88412,34.8521
14,KERINKANI DISP,0,RIFT VALLEY,TRANS MARA,LOLGORIAN,OLORIEN,KERINKANNE,4,MOH,-1.33878,34.8527
32,SEREM HEALTH CENTRE,2333,WESTERN,VIHIGA,TIRIKI EAST,SHAMAKHOKO,SEREM,3,MOH,0.080128,34.852747
48,SABOTI HEALTH CENTRE,1858,RIFT VALLEY,TRANS-NZOIA,SABOTI,SABOTI,SABOTI,3,MOH,0.976288,34.8531
32,MALAVA H C,2324,WESTERN,KAKAMEGA,KABRAS,KABRAS EAST,MUSINGU,3,MOH,0.448675,34.853944
15,KUSA HEALTH CENTRE,1293,NYANZA,NYANDO,UPPER NYAKACH,THURDIBUORO,WEST KOGUTA,3,MOH,-0.331291,34.854
10,ENDEBESS H C,1841,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,ENDEBESS,3,MOH,1.07188,34.8543
35,TARACHA DISP,4801,NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,TARACHA,4,MOH,-0.756467,34.8565
53,SEREM DISP NANDI,2079,RIFT VALLEY,NANDI,ALDAI,MUGEN,TIBINGOT,4,MOH,0.064964,34.8589
6,ISECHA DISP,1486,NYANZA,KISII CENTRAL,MARANI,NGENYI,GESANGERO,4,MOH,-0.571717,34.8628
48,TOMBE DISP,1500,NYANZA,KISII NORTH,MANGA,CENTRAL KITUTU,KIOGUTWA,4,MOH,-0.65114,34.8656
24,KAKAMEGA FOREST DISP,2280,WESTERN,KAKAMEGA,SHINYALU,SHIBUYE,VIRHEMBE,4,MOH,0.235798,34.867553
10,HONGO NGOSA DISP,3567,NYANZA,KISUMU,KADIBO,BWANDA,LOWER BWANDA,4,MOH,-0.250225,34.868784
29,MANGA HEALTH CENTRE,1505,NYANZA,KISII NORTH,MANGA,CENTRAL KITUTU,NYAKONGONYAMIRA,3,MOH,-0.63574,34.8729
29,KEMELOI H C,2091,RIFT VALLEY,NANDI,ALDAI,MUGEN,KAPKEMICH,3,MOH,0.06013,34.8735
42,OGANGO DISP,900,NYANZA,KISII NORTH,NYAMIRA,KEERA,CHARACHANI,4,MOH,-0.53398,34.8736
17,NYACHEKI HEALTH CENTRE,1246,NYANZA,GUCHA,NYACHEKI,BASSI BORABU,ISENA,3,MOH,-0.89071,34.8772
10,KABONDO H C,1394,NYANZA,RACHUONYO,KABONDO,RAMULA,UPPER KODHOCH,3,MOH,-0.40823,34.8781
38,NAMAGARA DISP,3661,WESTERN,KAKAMEGA,KABRAS,SHIVANGA,FUVUYE,4,MOH,0.504234,34.878518
16,KILGORIS DIST HOSP/TRANSMARA DIST HOSP,1828,RIFT VALLEY,TRANS MARA,KILGORIS,OLOLCHANI,KILGORIS,1,MOH,-1.00212,34.8789
51,LOKIRIAM DISP,3999,RIFT VALLEY,TURKANA,LOIMA,LOKIRIAMA,LOKIRIAMA,4,MOH,2.79123,34.88124
56,LOKUDULEE DISP,2153,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,NAMON,4,MOH,3.95486,34.8816
10,KIAMOKOMA DISP,1239,NYANZA,KISII CENTRAL,MASABA,NYARIBARI CENTRAL,CHIRONGE,4,MOH,-0.828667,34.8826
33,SANGOROTA DISP,1310,NYANZA,NYANDO,UPPER NYAKACH,THURDIBUORO,UPPER KADIANG'A,4,MOH,-0.344224,34.888952
9,ETONO DISP,1480,NYANZA,KISII NORTH,NYAMIRA,KEERA,TIMI,4,MOH,-0.55875,34.8897
45,NAITIRI HEALTH CENTRE,2233,WESTERN,BUNGOMA,TONGAREN,NAITIRI,MILIMA,3,MOH,0.756302,34.890797
40,NYANGENA DISP,1497,NYANZA,KISII NORTH,NYAMIRA,KEERA,TIMI,4,MOH,-0.57549,34.891
47,TINGA SUB-HEALTH CENTRE,1511,NYANZA,KISII NORTH,NYAMIRA,BOSAMARO CHACHE,IKOBE,3,MOH,-0.60026,34.893
0,OSUPUKO DISP,0,RIFT VALLEY,TRANS MARA,KILGORIS,OSUPUKO,OSUPUKO,4,MOH,-0.939,34.893
13,CHEPSAITA DISP PROPOSED,4875,RIFT VALLEY,UASIN GISHU,TURBO,NGENYILEL,CHEPSAITA,4,MOH,0.571652,34.8947
